原片材质,原片序号,原片id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
YSH-0589SD,32,36296,1400.0,1080.0,1931.0,978.0
YSH-0589SD,33,36150,2100.0,1080.0,2331.0,528.0
YSH-0589SD,33,35878,2100.0,1608.0,381.0,310.0
YSH-0589SD,33,36075,2481.0,1608.0,488.0,488.0
YSH-0589SD,34,35929,0.0,1440.0,1839.5,472.0
YSH-0589SD,34,36223,0.0,1912.0,1949.0,38.0
YSH-0589SD,34,35674,1949.0,1912.0,426.0,58.0
YSH-0589SD,34,36163,0.0,1970.0,2402.0,38.0
YSH-0589SD,34,35565,0.0,2008.0,1319.5,48.0
YSH-0589SD,34,35751,1319.5,2008.0,486.5,472.5
YSH-0589SD,34,35659,0.0,2480.5,1928.0,38.0
YSH-0589SD,35,35808,0.0,0.0,661.5,358.0
YSH-0589SD,35,35915,661.5,0.0,474.0,430.0
YSH-0589SD,35,35763,1135.5,0.0,489.0,489.0
YSH-0589SD,35,35931,1624.5,0.0,811.0,577.0
YSH-0589SD,35,35671,0.0,577.0,1812.0,375.0
YSH-0589SD,35,35902,1812.0,577.0,383.0,279.0
YSH-0589SD,35,35886,0.0,952.0,353.0,158.0
YSH-0589SD,35,35823,353.0,952.0,829.0,238.0
YSH-0589SD,35,35716,1182.0,952.0,1163.0,48.0
YSH-0589SD,36,35889,700.0,0.0,201.0,48.0
YSH-0589SD,36,36292,901.0,0.0,410.0,58.0
YSH-0589SD,36,35771,1311.0,0.0,378.0,378.0
YSH-0589SD,36,35840,1689.0,0.0,538.0,538.0
YSH-0589SD,36,35946,700.0,538.0,978.0,58.0
YSH-0589SD,36,35903,1678.0,538.0,969.0,383.0
YSH-0589SD,37,35589,1400.0,0.0,984.0,343.5
YSH-0589SD,37,35786,2384.0,0.0,306.0,277.5
YSH-0589SD,37,36192,1400.0,343.5,1632.0,457.0
YSH-0589SD,37,35975,3032.0,343.5,668.0,443.0
YSH-0589SD,38,35623,2100.0,0.0,2021.0,741.0
YSH-0589SD,38,35826,2100.0,741.0,488.0,118.0
YSH-0589SD,39,36202,0.0,360.0,1963.5,395.0
YSH-0589SD,39,35692,0.0,755.0,2140.5,357.0
YSH-0589SD,40,36096,700.0,360.0,733.0,528.0
YSH-0589SD,40,36054,1433.0,360.0,534.0,193.0
YSH-0589SD,40,36007,1967.0,360.0,382.0,329.0
YSH-0589SD,40,35590,2349.0,360.0,480.0,367.5
YSH-0589SD,40,35971,700.0,888.0,2231.0,297.0
YSH-0589SD,40,36074,700.0,1185.0,1610.0,318.0
YSH-0589SD,40,36077,2310.0,1185.0,402.0,178.0
YSH-0589SD,41,35752,1400.0,360.0,951.0,607.0
YSH-0589SD,41,35850,2351.0,360.0,562.0,78.0
YSH-0589SD,41,35660,2913.0,360.0,489.0,489.0
YSH-0589SD,41,35676,1400.0,967.0,871.0,58.0
YSH-0589SD,41,35887,2271.0,967.0,894.5,472.0
YSH-0589SD,41,35586,3165.5,967.0,506.5,295.0
YSH-0589SD,42,36047,2100.0,360.0,397.0,397.0
YSH-0589SD,42,36113,2497.0,360.0,311.0,58.0
YSH-0589SD,42,35749,2808.0,360.0,558.0,455.0
YSH-0589SD,42,35897,3366.0,360.0,570.0,570.0
YSH-0589SD,42,35812,3936.0,360.0,488.0,118.0
YSH-0589SD,42,35949,2100.0,930.0,1120.0,377.0
YSH-0589SD,42,36042,3220.0,930.0,446.0,339.0
YSH-0589SD,43,36247,0.0,720.0,1398.0,328.0
YSH-0589SD,43,36083,1398.0,720.0,548.0,414.0
YSH-0589SD,43,36104,0.0,1134.0,894.0,575.0
YSH-0589SD,43,35847,894.0,1134.0,556.0,556.0
YSH-0589SD,43,36268,1450.0,1134.0,599.0,599.0
YSH-0589SD,44,35573,700.0,720.0,2048.0,380.0
YSH-0589SD,44,36209,700.0,1100.0,1961.0,832.0
YSH-0589SD,45,35846,1400.0,720.0,894.0,58.0
YSH-0589SD,45,35967,2294.0,720.0,438.0,158.0
YSH-0589SD,45,35575,2732.0,720.0,381.0,58.0
YSH-0589SD,45,35883,1400.0,878.0,1598.0,498.0
YSH-0589SD,45,35793,2998.0,878.0,534.5,447.5
YSH-0589SD,45,35737,1400.0,1376.0,2369.0,392.0
YSH-0589SD,46,35917,2100.0,720.0,978.0,380.0
YSH-0589SD,46,35898,3078.0,720.0,307.0,38.0
YSH-0589SD,46,36213,2100.0,1100.0,1264.5,412.0
YSH-0589SD,46,35702,3364.5,1100.0,641.0,297.0
YSH-0589SD,46,36204,4005.5,1100.0,472.0,375.0
YSH-0589SD,47,35647,0.0,1080.0,443.0,205.0
YSH-0589SD,47,36020,443.0,1080.0,740.0,310.0
YSH-0589SD,47,35939,1183.0,1080.0,439.0,439.0
YSH-0589SD,47,35973,1622.0,1080.0,780.0,580.0
YSH-0589SD,47,36037,0.0,1660.0,478.0,81.0
YSH-0589SD,47,35758,478.0,1660.0,435.0,38.0
YSH-0589SD,47,36036,0.0,1741.0,1812.0,375.0
YSH-0589SD,47,35767,0.0,2116.0,2178.0,173.0
YSH-0589SD,48,36179,700.0,1080.0,871.0,871.0
YSH-0589SD,48,35726,1571.0,1080.0,501.5,445.0
YSH-0589SD,48,36180,2072.5,1080.0,404.0,339.0
YSH-0589SD,49,35609,1400.0,1080.0,791.0,575.0
YSH-0589SD,49,35650,2191.0,1080.0,872.0,556.0
YSH-0589SD,49,35785,1400.0,1655.0,2001.0,502.0
YSH-0589SD,50,35983,2100.0,1080.0,1498.0,760.0
YSH-0589SD,50,36078,3598.0,1080.0,798.0,248.0
YSH-0589SD,51,36142,0.0,1440.0,2098.0,578.0
YSH-0589SD,51,36100,0.0,2018.0,707.0,58.0
YSH-0589SD,51,35739,707.0,2018.0,306.0,277.5
YSH-0589SD,51,35959,1013.0,2018.0,560.0,560.0
YSH-0589SD,51,36012,1573.0,2018.0,577.0,577.0
YSH-0589SD,52,35807,0.0,0.0,1981.0,558.0
YSH-0589SD,52,35629,1981.0,0.0,328.0,328.0
YSH-0589SD,52,35982,0.0,558.0,381.0,58.0
YSH-0589SD,52,35566,381.0,558.0,438.0,158.0
YSH-0589SD,52,35966,0.0,716.0,1901.0,412.0
YSH-0589SD,53,36157,700.0,0.0,811.0,577.0
YSH-0589SD,53,36258,1511.0,0.0,329.0,329.0
YSH-0589SD,53,35873,1840.0,0.0,455.0,410.0
YSH-0589SD,54,35560,1400.0,0.0,1441.5,881.0
YSH-0589SD,54,35683,2841.5,0.0,755.0,410.0
YSH-0589SD,55,35698,2100.0,0.0,947.0,947.0
YSH-0589SD,56,35855,0.0,360.0,2034.0,415.0
YSH-0589SD,56,35557,0.0,775.0,972.0,579.0
YSH-0589SD,56,36130,972.0,775.0,820.0,558.0
YSH-0589SD,57,36287,700.0,360.0,832.0,58.0
YSH-0589SD,57,35747,1532.0,360.0,372.0,372.0
YSH-0589SD,57,35838,1904.0,360.0,523.5,523.5
YSH-0589SD,57,36304,700.0,883.5,804.0,257.0
YSH-0589SD,58,36079,1400.0,360.0,1951.0,951.0
YSH-0589SD,58,35655,3351.0,360.0,439.0,439.0
YSH-0589SD,59,36123,2100.0,360.0,762.0,546.0
YSH-0589SD,59,36110,2862.0,360.0,478.5,389.0
YSH-0589SD,59,36089,3340.5,360.0,927.0,927.0
YSH-0589SD,60,36302,0.0,720.0,406.0,400.0
YSH-0589SD,60,35896,406.0,720.0,870.0,530.0
YSH-0589SD,60,36242,1276.0,720.0,389.0,389.0
YSH-0589SD,60,35865,1665.0,720.0,675.0,38.0
YSH-0589SD,60,36307,0.0,1250.0,298.0,168.0
YSH-0589SD,60,36154,298.0,1250.0,941.0,447.0
YSH-0589SD,60,36028,1239.0,1250.0,492.0,279.0
YSH-0589SD,60,35772,1731.0,1250.0,388.0,78.0
YSH-0589SD,61,35597,700.0,720.0,750.0,148.0
YSH-0589SD,61,36234,1450.0,720.0,577.0,577.0
YSH-0589SD,61,35962,2027.0,720.0,438.0,158.0
YSH-0589SD,61,35819,700.0,1297.0,2368.0,298.0
YSH-0589SD,62,35700,1400.0,720.0,482.5,241.0
YSH-0589SD,62,35757,1882.5,720.0,684.5,382.8
YSH-0589SD,62,36288,2567.0,720.0,563.0,365.0
YSH-0589SD,62,35580,1400.0,1102.8,2395.0,598.0
YSH-0589SD,63,36002,2100.0,720.0,488.0,158.0
YSH-0589SD,63,36092,2588.0,720.0,507.0,507.0
YSH-0589SD,63,36305,3095.0,720.0,978.0,394.0
YSH-0589SD,63,35788,2100.0,1227.0,567.0,38.0
YSH-0589SD,63,35794,2100.0,1265.0,2398.0,38.0
YSH-0589SD,63,35935,2100.0,1303.0,361.4,282.5
YSH-0589SD,63,36072,2461.4,1303.0,534.0,193.0
YSH-0589SD,63,36176,2995.4,1303.0,951.0,607.0
YSH-0589SD,64,36220,0.0,1080.0,860.0,235.0
YSH-0589SD,64,36312,860.0,1080.0,201.0,48.0
YSH-0589SD,64,35870,1061.0,1080.0,377.0,323.0
YSH-0589SD,64,35556,1438.0,1080.0,414.0,178.0
YSH-0589SD,64,35654,0.0,1403.0,2378.0,53.0
YSH-0589SD,64,35871,0.0,1456.0,1760.0,278.0
YSH-0589SD,64,35948,0.0,1734.0,2276.0,382.0
YSH-0589SD,65,36098,700.0,1080.0,429.0,429.0
YSH-0589SD,65,36133,1129.0,1080.0,641.0,462.0
YSH-0589SD,65,35947,1770.0,1080.0,536.0,536.0
YSH-0589SD,65,35584,2306.0,1080.0,488.0,118.0
YSH-0589SD,65,35587,700.0,1616.0,1122.0,387.0
YSH-0589SD,65,35866,1822.0,1616.0,580.0,580.0
YSH-0589SD,65,35861,2402.0,1616.0,398.0,398.0
YSH-0589SD,66,36095,1400.0,1080.0,851.0,58.0
YSH-0589SD,66,35837,2251.0,1080.0,811.0,577.0
YSH-0589SD,66,35852,3062.0,1080.0,396.5,52.5
YSH-0589SD,66,36109,1400.0,1657.0,830.0,536.0
YSH-0589SD,66,35988,2230.0,1657.0,520.0,520.0
YSH-0589SD,66,35578,2750.0,1657.0,811.0,537.0
YSH-0589SD,67,35653,2100.0,1080.0,394.0,368.3
YSH-0589SD,67,36286,2494.0,1080.0,1758.0,578.0
YSH-0589SD,67,36059,2100.0,1658.0,969.0,358.0
YSH-0589SD,67,36021,3069.0,1658.0,459.0,148.5
YSH-0589SD,67,35999,3528.0,1658.0,221.0,48.0
YSH-0589SD,67,35925,2100.0,2016.0,1901.0,108.6
YSH-0589SD,67,36097,4001.0,2016.0,462.0,58.0
YSH-0589SD,68,36030,0.0,1440.0,811.0,577.0
YSH-0589SD,68,36283,811.0,1440.0,288.0,118.0
YSH-0589SD,68,36241,1099.0,1440.0,464.5,439.0
YSH-0589SD,68,35880,0.0,2017.0,1998.0,398.0
YSH-0589SD,68,35849,0.0,2415.0,488.0,198.0
YSH-0589SD,69,36120,0.0,0.0,2236.0,557.0
YSH-0589SD,70,35722,700.0,0.0,741.0,741.0
YSH-0589SD,70,35773,1441.0,0.0,880.0,235.0
YSH-0589SD,70,35809,2321.0,0.0,678.0,678.0
YSH-0589SD,70,36203,700.0,741.0,447.0,201.0
YSH-0589SD,71,35860,1400.0,0.0,2098.0,568.0
YSH-0589SD,71,35640,1400.0,568.0,2364.0,480.0
YSH-0589SD,72,35740,2100.0,0.0,560.0,560.0
YSH-0589SD,72,36168,2660.0,0.0,479.5,417.0
YSH-0589SD,72,35723,3139.5,0.0,338.0,78.0
YSH-0589SD,72,35832,3477.5,0.0,684.5,383.3
YSH-0589SD,72,36003,2100.0,560.0,410.0,377.0
YSH-0589SD,73,35863,0.0,360.0,2398.0,598.0
YSH-0589SD,73,35630,0.0,958.0,489.0,489.0
YSH-0589SD,73,35736,489.0,958.0,978.0,380.0
YSH-0589SD,73,35705,1467.0,958.0,679.0,58.0
YSH-0589SD,74,36293,700.0,360.0,1651.0,530.0
YSH-0589SD,74,35950,2351.0,360.0,540.0,540.0
YSH-0589SD,74,36219,700.0,900.0,526.5,526.5
YSH-0589SD,74,36206,1226.5,900.0,510.0,510.0
YSH-0589SD,74,35942,1736.5,900.0,492.0,58.0
YSH-0589SD,74,35872,2228.5,900.0,860.0,235.0
YSH-0589SD,75,36117,1400.0,360.0,502.0,58.0
YSH-0589SD,75,35913,1902.0,360.0,844.5,353.0
YSH-0589SD,75,36043,2746.5,360.0,471.0,310.0
YSH-0589SD,75,35599,3217.5,360.0,463.5,52.5
YSH-0589SD,75,36116,1400.0,713.0,439.0,439.0
YSH-0589SD,75,36281,1839.0,713.0,414.0,178.0
YSH-0589SD,75,35938,2253.0,713.0,489.0,489.0
YSH-0589SD,76,35651,2100.0,360.0,2329.0,446.0
YSH-0589SD,76,36276,2100.0,806.0,438.0,78.0
YSH-0589SD,76,35717,2538.0,806.0,716.0,58.0
YSH-0589SD,76,35635,3254.0,806.0,851.0,577.0
YSH-0589SD,77,35750,0.0,720.0,608.0,380.0
YSH-0589SD,77,35958,608.0,720.0,560.0,560.0
YSH-0589SD,77,36152,1168.0,720.0,388.0,78.0
YSH-0589SD,77,35836,1556.0,720.0,858.0,858.0
YSH-0589SD,77,35858,0.0,1578.0,701.0,360.0
YSH-0589SD,77,35564,701.0,1578.0,338.0,118.0
YSH-0589SD,77,35961,1039.0,1578.0,308.0,308.0
YSH-0589SD,77,35576,1347.0,1578.0,438.0,118.0
YSH-0589SD,78,35616,700.0,720.0,822.0,257.0
YSH-0589SD,78,36101,1522.0,720.0,811.0,811.0
YSH-0589SD,79,35989,1400.0,720.0,2285.0,821.0
YSH-0589SD,80,36039,2100.0,720.0,439.0,439.0
YSH-0589SD,80,36267,2539.0,720.0,370.0,339.0
YSH-0589SD,80,36068,2909.0,720.0,755.0,410.0
YSH-0589SD,80,36282,3664.0,720.0,446.0,439.0
YSH-0589SD,80,35708,2100.0,1159.0,695.5,395.0
YSH-0589SD,80,35734,2795.5,1159.0,484.0,48.0
YSH-0589SD,80,35859,3279.5,1159.0,764.0,425.0
YSH-0589SD,80,35824,4043.5,1159.0,471.0,310.0
YSH-0589SD,81,35725,0.0,1080.0,898.0,498.0
YSH-0589SD,81,35810,898.0,1080.0,577.0,577.0
YSH-0589SD,81,35658,1475.0,1080.0,338.0,78.0
YSH-0589SD,81,36064,1813.0,1080.0,448.0,398.0
YSH-0589SD,82,36233,700.0,1080.0,890.0,890.0
YSH-0589SD,82,35893,1590.0,1080.0,661.0,358.0
YSH-0589SD,82,35818,2251.0,1080.0,560.0,560.0
YSH-0589SD,83,36112,1400.0,1080.0,1007.0,1007.0
YSH-0589SD,83,36251,2407.0,1080.0,830.0,58.0
YSH-0589SD,84,35620,2100.0,1080.0,804.0,439.0
YSH-0589SD,84,35985,2904.0,1080.0,498.0,118.0
YSH-0589SD,84,36017,3402.0,1080.0,288.0,198.0
YSH-0589SD,84,36106,3690.0,1080.0,410.0,358.0
YSH-0589SD,84,36218,4100.0,1080.0,318.0,288.0
YSH-0589SD,84,36224,2100.0,1519.0,2371.5,424.0
YSH-0589SD,85,35974,0.0,1440.0,890.0,427.0
YSH-0589SD,85,36063,0.0,1867.0,2309.0,348.0
YSH-0589SD,86,35685,0.0,0.0,425.0,251.0
YSH-0589SD,86,35663,425.0,0.0,1797.0,471.0
YSH-0589SD,86,35894,0.0,471.0,876.0,518.0
YSH-0589SD,87,36174,700.0,0.0,1902.5,430.0
YSH-0589SD,87,35882,2602.5,0.0,354.0,339.0
YSH-0589SD,87,36158,700.0,430.0,806.0,457.0
YSH-0589SD,87,36149,1506.0,430.0,299.5,297.0
YSH-0589SD,88,35673,1400.0,0.0,2318.0,420.0
YSH-0589SD,88,36029,1400.0,420.0,722.0,58.0
YSH-0589SD,88,35570,2122.0,420.0,358.0,358.0
YSH-0589SD,88,35805,1400.0,778.0,2298.0,415.0
YSH-0589SD,89,36125,2100.0,0.0,575.0,575.0
YSH-0589SD,89,35834,2675.0,0.0,695.5,395.0
YSH-0589SD,89,35695,3370.5,0.0,560.0,560.0
YSH-0589SD,89,35940,2100.0,575.0,2073.0,560.0
YSH-0589SD,90,36119,0.0,360.0,557.0,557.0
YSH-0589SD,90,35994,557.0,360.0,737.0,737.0
YSH-0589SD,91,35632,700.0,360.0,2373.0,550.0
YSH-0589SD,91,36189,700.0,910.0,175.0,48.0
YSH-0589SD,91,36038,875.0,910.0,858.0,579.0
YSH-0589SD,91,35970,1733.0,910.0,736.0,218.0
YSH-0589SD,91,36006,2469.0,910.0,381.0,310.0
YSH-0589SD,92,36087,1400.0,360.0,489.0,489.0
YSH-0589SD,92,35617,1889.0,360.0,1252.0,58.0
YSH-0589SD,92,36248,1400.0,849.0,2377.0,464.5
YSH-0589SD,93,36265,2100.0,360.0,438.0,78.0
YSH-0589SD,93,36046,2538.0,360.0,504.5,415.0
YSH-0589SD,93,35775,3042.5,360.0,889.0,389.5
YSH-0589SD,93,36025,3931.5,360.0,500.0,58.0
YSH-0589SD,93,35957,2100.0,775.0,1097.0,297.0
YSH-0589SD,93,35790,3197.0,775.0,1258.0,338.0
YSH-0589SD,94,36071,0.0,720.0,1310.0,572.0
YSH-0589SD,94,35908,1310.0,720.0,830.0,830.0
YSH-0589SD,94,35764,0.0,1550.0,423.0,378.0
YSH-0589SD,95,35856,700.0,720.0,2158.0,58.0
YSH-0589SD,95,35768,700.0,778.0,1028.5,549.0
YSH-0589SD,95,35932,1728.5,778.0,748.0,392.0
YSH-0589SD,95,35619,2476.5,778.0,348.0,298.0
YSH-0589SD,95,35884,700.0,1327.0,820.0,309.5
YSH-0589SD,96,36173,1400.0,720.0,2362.0,424.5
YSH-0589SD,96,36231,1400.0,1144.5,1127.0,302.0
YSH-0589SD,96,35930,2527.0,1144.5,488.0,118.0
YSH-0589SD,96,35993,3015.0,1144.5,759.0,489.0
YSH-0589SD,97,35745,2100.0,720.0,698.0,460.0
YSH-0589SD,97,35585,2798.0,720.0,1223.0,327.0
YSH-0589SD,97,35945,4021.0,720.0,425.0,132.5
YSH-0589SD,97,35782,2100.0,1180.0,577.0,577.0
YSH-0589SD,97,35693,2677.0,1180.0,282.5,48.0
YSH-0589SD,97,35741,2959.5,1180.0,484.0,408.0
YSH-0589SD,97,35781,3443.5,1180.0,667.0,667.0
YSH-0589SD,98,36177,0.0,1080.0,2068.5,438.5
YSH-0589SD,98,36108,0.0,1518.5,2231.0,538.5
YSH-0589SD,99,35800,700.0,1080.0,388.0,78.0
YSH-0589SD,99,36065,1088.0,1080.0,1797.0,412.5
YSH-0589SD,99,35677,700.0,1492.5,748.0,280.0
YSH-0589SD,99,35681,1448.0,1492.5,712.0,712.0
YSH-0589SD,99,35901,2160.0,1492.5,875.0,560.0
YSH-0589SD,100,35615,1400.0,1080.0,2361.0,435.0
YSH-0589SD,101,36132,2100.0,1080.0,608.0,380.0
YSH-0589SD,101,36128,2708.0,1080.0,1023.0,1023.0
YSH-0589SD,101,35680,3731.0,1080.0,412.0,279.0
YSH-0589SD,102,36144,0.0,1440.0,410.0,58.0
YSH-0589SD,102,36160,410.0,1440.0,1180.0,578.0
YSH-0589SD,102,36094,0.0,2018.0,2068.5,438.0
YSH-0589SD,103,35830,0.0,0.0,381.0,310.0
YSH-0589SD,103,36129,381.0,0.0,647.0,38.0
YSH-0589SD,103,36140,1028.0,0.0,972.0,58.0
YSH-0589SD,103,35892,2000.0,0.0,397.0,308.0
YSH-0589SD,103,36272,0.0,310.0,502.0,286.0
YSH-0589SD,103,36166,502.0,310.0,1901.0,429.0
YSH-0589SD,103,36184,0.0,739.0,439.0,439.0
YSH-0589SD,103,36057,439.0,739.0,1900.0,58.0
YSH-0589SD,104,36294,700.0,0.0,372.0,372.0
YSH-0589SD,104,36227,1072.0,0.0,391.0,391.0
YSH-0589SD,104,35719,1463.0,0.0,502.0,375.0
YSH-0589SD,104,35639,1965.0,0.0,422.0,327.0
YSH-0589SD,104,35727,700.0,391.0,857.0,393.0
YSH-0589SD,105,35703,1400.0,0.0,2274.0,455.0
YSH-0589SD,105,36134,1400.0,455.0,2021.0,741.0
YSH-0589SD,106,35644,2100.0,0.0,925.0,58.0
YSH-0589SD,106,35918,3025.0,0.0,338.0,298.0
YSH-0589SD,106,36257,3363.0,0.0,338.0,118.0
YSH-0589SD,106,36093,3701.0,0.0,483.5,121.5
YSH-0589SD,106,36023,2100.0,298.0,599.0,58.0
YSH-0589SD,106,36107,2100.0,356.0,2328.0,298.0
YSH-0589SD,107,35964,0.0,360.0,575.0,575.0
YSH-0589SD,107,36280,575.0,360.0,871.0,798.0
YSH-0589SD,107,36235,1446.0,360.0,568.0,540.0
YSH-0589SD,108,35899,700.0,360.0,862.0,579.0
YSH-0589SD,108,36232,1562.0,360.0,1381.0,327.0
YSH-0589SD,108,36210,700.0,939.0,598.0,598.0
YSH-0589SD,109,35900,1400.0,360.0,2198.0,343.0
YSH-0589SD,109,35796,1400.0,703.0,547.0,547.0
YSH-0589SD,109,36299,1947.0,703.0,471.0,268.0
YSH-0589SD,109,36256,2418.0,703.0,845.0,557.0
YSH-0589SD,109,36289,3263.0,703.0,559.0,559.0
YSH-0589SD,110,35848,2100.0,360.0,445.0,132.5
YSH-0589SD,110,35905,2545.0,360.0,882.0,556.0
YSH-0589SD,110,35769,3427.0,360.0,442.0,194.0
YSH-0589SD,110,35583,3869.0,360.0,515.0,453.0
YSH-0589SD,110,35759,2100.0,916.0,530.0,530.0
YSH-0589SD,111,36239,0.0,720.0,2244.0,343.5
YSH-0589SD,112,35968,700.0,720.0,742.0,358.0
YSH-0589SD,112,35631,1442.0,720.0,1090.0,1090.0
YSH-0589SD,113,35992,1400.0,720.0,1703.0,842.0
YSH-0589SD,114,35811,2100.0,720.0,1901.0,998.0
YSH-0589SD,114,36126,4001.0,720.0,502.0,394.0
YSH-0589SD,115,35976,0.0,1080.0,1590.0,342.0
YSH-0589SD,115,36300,1590.0,1080.0,440.5,58.0
YSH-0589SD,115,36147,0.0,1422.0,675.0,349.0
YSH-0589SD,115,35875,675.0,1422.0,425.0,52.5
YSH-0589SD,115,35829,1100.0,1422.0,496.0,289.0
YSH-0589SD,115,36208,1596.0,1422.0,427.0,388.0
YSH-0589SD,115,36273,0.0,1810.0,653.6,172.5
YSH-0589SD,115,35625,653.6,1810.0,974.0,480.0
YSH-0589SD,116,36262,700.0,1080.0,821.0,58.0
YSH-0589SD,116,35730,1521.0,1080.0,560.0,560.0
YSH-0589SD,116,35956,2081.0,1080.0,504.5,415.0
YSH-0589SD,116,35943,2585.5,1080.0,504.5,415.0
YSH-0589SD,117,35641,1400.0,1080.0,811.0,699.0
YSH-0589SD,117,36008,2211.0,1080.0,489.0,489.0
YSH-0589SD,117,35634,1400.0,1779.0,1632.0,457.0
YSH-0589SD,117,35755,3032.0,1779.0,393.0,156.0
YSH-0589SD,117,35579,1400.0,2236.0,981.0,58.0
YSH-0589SD,118,35953,2100.0,1080.0,2298.0,598.0
YSH-0589SD,118,35627,2100.0,1678.0,2429.0,348.0
YSH-0589SD,119,35923,0.0,1440.0,1494.0,387.0
YSH-0589SD,119,36310,1494.0,1440.0,821.0,58.0
YSH-0589SD,119,35744,0.0,1827.0,482.0,480.0
YSH-0589SD,119,36090,482.0,1827.0,1738.5,704.0
YSH-0589SD,120,35622,0.0,0.0,888.0,58.0
YSH-0589SD,120,35766,888.0,0.0,771.0,771.0
YSH-0589SD,120,35718,1659.0,0.0,516.5,417.0
YSH-0589SD,120,35679,0.0,771.0,648.0,300.0
YSH-0589SD,121,36141,700.0,0.0,1994.0,430.0
YSH-0589SD,121,36013,700.0,430.0,556.0,556.0
YSH-0589SD,121,35916,1256.0,430.0,1557.5,58.0
YSH-0589SD,121,35628,700.0,986.0,1288.0,38.0
YSH-0589SD,122,35593,1400.0,0.0,1488.0,558.0
YSH-0589SD,122,36009,2888.0,0.0,356.0,153.0
YSH-0589SD,122,36188,3244.0,0.0,549.0,549.0
YSH-0589SD,122,35638,1400.0,558.0,707.0,358.0
YSH-0589SD,122,35733,2107.0,558.0,479.5,431.0
YSH-0589SD,122,35689,2586.5,558.0,667.0,290.0
YSH-0589SD,122,36170,3253.5,558.0,438.0,198.0
YSH-0589SD,123,36309,2100.0,0.0,1963.5,395.0
YSH-0589SD,123,36297,2100.0,395.0,498.5,498.5
YSH-0589SD,123,36261,2598.5,395.0,628.0,628.0
YSH-0589SD,124,36050,0.0,360.0,1698.0,68.0
YSH-0589SD,124,35670,1698.0,360.0,604.0,413.0
YSH-0589SD,125,36124,700.0,360.0,811.0,811.0
YSH-0589SD,125,35709,1511.0,360.0,978.0,380.0
YSH-0589SD,125,35610,700.0,1171.0,860.0,58.0
YSH-0589SD,125,36240,1560.0,1171.0,338.0,158.0
YSH-0589SD,125,36005,1898.0,1171.0,668.5,402.0
YSH-0589SD,125,36295,2566.5,1171.0,355.0,58.0
YSH-0589SD,126,35712,1400.0,360.0,409.0,38.0
YSH-0589SD,126,35803,1809.0,360.0,338.0,158.0
YSH-0589SD,126,35984,2147.0,360.0,714.0,368.3
YSH-0589SD,126,36291,2861.0,360.0,438.0,58.0
YSH-0589SD,126,35951,3299.0,360.0,432.0,58.0
YSH-0589SD,126,36277,1400.0,728.3,488.0,198.0
YSH-0589SD,126,36201,1888.0,728.3,980.0,410.0
YSH-0589SD,127,35996,2100.0,360.0,978.0,548.0
YSH-0589SD,127,36145,3078.0,360.0,907.0,752.0
YSH-0589SD,128,35797,0.0,720.0,2393.0,508.0
YSH-0589SD,128,36156,0.0,1228.0,871.0,549.0
YSH-0589SD,128,36153,871.0,1228.0,361.0,210.5
YSH-0589SD,129,36303,700.0,720.0,2261.0,466.0
YSH-0589SD,129,36115,700.0,1186.0,427.0,388.0
YSH-0589SD,129,35646,1127.0,1186.0,560.0,560.0
YSH-0589SD,129,36118,1687.0,1186.0,842.0,58.0
YSH-0589SD,129,36055,2529.0,1186.0,498.5,330.0
YSH-0589SD,129,36073,700.0,1746.0,811.0,58.0
YSH-0589SD,129,36056,1511.0,1746.0,924.0,128.0
YSH-0589SD,130,35986,1400.0,720.0,1584.5,435.0
YSH-0589SD,130,35933,1400.0,1155.0,2371.5,387.0
YSH-0589SD,130,36187,1400.0,1542.0,438.0,198.0
YSH-0589SD,130,35936,1838.0,1542.0,936.0,298.0
YSH-0589SD,131,35827,2100.0,720.0,1721.5,519.5
YSH-0589SD,131,36215,2100.0,1239.5,1955.0,498.5
YSH-0589SD,132,36045,0.0,1080.0,2383.0,648.0
YSH-0589SD,132,35802,0.0,1728.0,1994.0,406.5
YSH-0589SD,132,35721,0.0,2134.5,972.0,58.0
YSH-0589SD,133,36027,700.0,1080.0,2285.0,821.0
YSH-0589SD,134,36135,1400.0,1080.0,858.0,361.0
YSH-0589SD,134,35678,2258.0,1080.0,540.0,540.0
YSH-0589SD,134,36164,2798.0,1080.0,518.0,518.0
YSH-0589SD,134,36197,1400.0,1620.0,2308.0,310.0
YSH-0589SD,135,35806,2100.0,1080.0,978.0,978.0
YSH-0589SD,135,36236,3078.0,1080.0,821.0,58.0
YSH-0589SD,136,36044,0.0,1440.0,725.5,494.5
YSH-0589SD,136,36225,725.5,1440.0,578.0,578.0
YSH-0589SD,136,35765,1303.5,1440.0,495.0,380.0
YSH-0589SD,136,35869,1798.5,1440.0,426.0,289.0
YSH-0589SD,136,35844,0.0,2018.0,311.0,298.0
YSH-0589SD,136,35814,311.0,2018.0,461.5,52.5
YSH-0589SD,136,36143,772.5,2018.0,578.0,578.0
YSH-0589SD,136,35980,1350.5,2018.0,394.0,368.3
YSH-0589SD,136,36014,1744.5,2018.0,523.0,126.5
YSH-0589SD,137,35643,0.0,0.0,410.0,410.0
YSH-0589SD,137,35937,410.0,0.0,538.0,538.0
YSH-0589SD,137,36244,948.0,0.0,288.0,158.0
YSH-0589SD,137,35662,0.0,538.0,2109.0,420.0
